iter,noise,n_samples,model,r2
0,0.5,4610,RF,0.7418252466261801
0,0.5,4610,LR,0.9460164655870588
0,0.5,4610,LR,0.9460164655870588
0,0.5,4810,CPF,0.9429959936231832
0,0.5,4810,RF,0.7421116317351824
0,0.5,4810,LR,0.9459953216098694
0,0.5,4810,LR,0.9459953216098694
0,0.5,5010,CPF,0.9429679558048908
0,0.5,5010,RF,0.7472835308449965
0,0.5,5010,LR,0.9459528803045447
0,0.5,5010,LR,0.9459528803045447
0,0.5,5210,CPF,0.9439912843894499
0,0.5,5210,RF,0.7509580741120129
0,0.5,5210,LR,0.9459661539609234
0,0.5,5210,LR,0.9459661539609234
0,0.5,5410,CPF,0.9439610859838133
0,0.5,5410,RF,0.7493054529992975
0,0.5,5410,LR,0.9459705380916319
0,0.5,5410,LR,0.9459705380916319
0,0.5,5610,CPF,0.9440045222072674
0,0.5,5610,RF,0.7519994043546179
0,0.5,5610,LR,0.9459359214060771
0,0.5,5610,LR,0.9459359214060771
0,0.5,5810,CPF,0.9437468864285232
0,0.5,5810,RF,0.7521157043299553
0,0.5,5810,LR,0.9459261235685972
0,0.5,5810,LR,0.9459261235685972
0,0.5,6010,CPF,0.9438809389612625
0,0.5,6010,RF,0.7557527762899638
0,0.5,6010,LR,0.9459356589847377
0,0.5,6010,LR,0.9459356589847377
0,1.0,10,CPF,0.11891669439285502
0,1.0,10,RF,-0.09653710708631613
0,1.0,10,LR,0.05259917092932809
0,1.0,10,LR,0.05259917092932809
0,1.0,210,CPF,0.6317759692270679
0,1.0,210,RF,0.45583647724812393
0,1.0,210,LR,0.7908094962149856
0,1.0,210,LR,0.7908094962149856
0,1.0,410,CPF,0.711556898820106
0,1.0,410,RF,0.5319585419718995
0,1.0,410,LR,0.8030344814341395
0,1.0,410,LR,0.8030344814341395
0,1.0,610,CPF,0.735039555470685
0,1.0,610,RF,0.5463191527028464
0,1.0,610,LR,0.8024274934127884
0,1.0,610,LR,0.8024274934127884
0,1.0,810,CPF,0.764115864733281
0,1.0,810,RF,0.5701615962081006
0,1.0,810,LR,0.8078785207526195
0,1.0,810,LR,0.8078785207526195
0,1.0,1010,CPF,0.7824743240139946
0,1.0,1010,RF,0.5966943277630021
0,1.0,1010,LR,0.808203780398485
0,1.0,1010,LR,0.808203780398485
0,1.0,1210,CPF,0.7917348848040711
0,1.0,1210,RF,0.5994596317098704
0,1.0,1210,LR,0.8091333905344025
0,1.0,1210,LR,0.8091333905344025
0,1.0,1410,CPF,0.7950923652256353
0,1.0,1410,RF,0.60413351243471
0,1.0,1410,LR,0.8097943656166848
0,1.0,1410,LR,0.8097943656166848
0,1.0,1610,CPF,0.7954244736343743
0,1.0,1610,RF,0.6131942657623239
0,1.0,1610,LR,0.8098896372517279
0,1.0,1610,LR,0.8098896372517279
0,1.0,1810,CPF,0.7964096962447631
0,1.0,1810,RF,0.6171248021217544
0,1.0,1810,LR,0.8098104532173115
0,1.0,1810,LR,0.8098104532173115
0,1.0,2010,CPF,0.7985671616671572
0,1.0,2010,RF,0.6291703645799982
0,1.0,2010,LR,0.8107115842603202
0,1.0,2010,LR,0.8107115842603202
0,1.0,2210,CPF,0.7994534872738472
0,1.0,2210,RF,0.626876598604944
0,1.0,2210,LR,0.8109344103283369
0,1.0,2210,LR,0.8109344103283369
0,1.0,2410,CPF,0.7992605545809625
0,1.0,2410,RF,0.6287790840308733
0,1.0,2410,LR,0.8112267516194771
0,1.0,2410,LR,0.8112267516194771
0,1.0,2610,CPF,0.7991228458035985
0,1.0,2610,RF,0.6299480463233789
0,1.0,2610,LR,0.8108601381841039
0,1.0,2610,LR,0.8108601381841039
0,1.0,2810,CPF,0.798894920502235
0,1.0,2810,RF,0.6302776288832128
0,1.0,2810,LR,0.8108754172650673
0,1.0,2810,LR,0.8108754172650673
0,1.0,3010,CPF,0.8005996158337376
0,1.0,3010,RF,0.6366597310480558
0,1.0,3010,LR,0.8114470365882649
0,1.0,3010,LR,0.8114470365882649
0,1.0,3210,CPF,0.8004274561714722
0,1.0,3210,RF,0.6399461781720478
0,1.0,3210,LR,0.8113975953457098
0,1.0,3210,LR,0.8113975953457098
0,1.0,3410,CPF,0.8002600993868414
0,1.0,3410,RF,0.632260334605604
0,1.0,3410,LR,0.8113361789355517
0,1.0,3410,LR,0.8113361789355517
0,1.0,3610,CPF,0.8005180456399472
0,1.0,3610,RF,0.6424327442964488
0,1.0,3610,LR,0.8112030158686142
0,1.0,3610,LR,0.8112030158686142
0,1.0,3810,CPF,0.8031799107928903
0,1.0,3810,RF,0.6407758514571409
0,1.0,3810,LR,0.8114514749879349
0,1.0,3810,LR,0.8114514749879349
0,1.0,4010,CPF,0.8047269668868993
0,1.0,4010,RF,0.6465149143814102
0,1.0,4010,LR,0.8113743823142152
0,1.0,4010,LR,0.8113743823142152
0,1.0,4210,CPF,0.8041719949192235
0,1.0,4210,RF,0.6473990954844413
0,1.0,4210,LR,0.8113870356717816
0,1.0,4210,LR,0.8113870356717816
0,1.0,4410,CPF,0.8050854473887475
0,1.0,4410,RF,0.6499318997335627
0,1.0,4410,LR,0.8115312401687147
0,1.0,4410,LR,0.8115312401687147
0,1.0,4610,CPF,0.8044234537645383
0,1.0,4610,RF,0.6532132232852956
0,1.0,4610,LR,0.8117370324928584
0,1.0,4610,LR,0.8117370324928584
0,1.0,4810,CPF,0.8044879615334061
0,1.0,4810,RF,0.6498998678469584
0,1.0,4810,LR,0.8116632946775441
0,1.0,4810,LR,0.8116632946775441
0,1.0,5010,CPF,0.8056330790126445
0,1.0,5010,RF,0.6527690293845616
0,1.0,5010,LR,0.8115152842485825
0,1.0,5010,LR,0.8115152842485825
0,1.0,5210,CPF,0.8052380083950477
0,1.0,5210,RF,0.6597946670333619
0,1.0,5210,LR,0.8115615749919862
0,1.0,5210,LR,0.8115615749919862
0,1.0,5410,CPF,0.8059684482185656
0,1.0,5410,RF,0.6570765049416026
0,1.0,5410,LR,0.8115768642735437
0,1.0,5410,LR,0.8115768642735437
0,1.0,5610,CPF,0.8070326584106438
0,1.0,5610,RF,0.6567959184024341
0,1.0,5610,LR,0.8114561415380157
0,1.0,5610,LR,0.8114561415380157
0,1.0,5810,CPF,0.8081336844902649
0,1.0,5810,RF,0.6558264266975693
0,1.0,5810,LR,0.8114219724162794
0,1.0,5810,LR,0.8114219724162794
0,1.0,6010,CPF,0.807731229174411
0,1.0,6010,RF,0.6555335339062609
0,1.0,6010,LR,0.8114552263659985
0,1.0,6010,LR,0.8114552263659985
1,0.0,10,CPF,0.10412234276798871
1,0.0,10,RF,0.08163584752710729
1,0.0,10,LR,0.14271527594584577
1,0.0,10,LR,0.14271527594584577
1,0.0,210,CPF,0.8282383212387745
1,0.0,210,RF,0.5764937046964992
1,0.0,210,LR,1.0
1,0.0,210,LR,1.0
1,0.0,410,CPF,0.9039920533503707
1,0.0,410,RF,0.6213782624710029
1,0.0,410,LR,1.0
1,0.0,410,LR,1.0
1,0.0,610,CPF,0.9361060450075899
1,0.0,610,RF,0.6362323526669262
1,0.0,610,LR,1.0
1,0.0,610,LR,1.0
1,0.0,810,CPF,0.9694567917289709
1,0.0,810,RF,0.6658795631898382
1,0.0,810,LR,1.0
1,0.0,810,LR,1.0
1,0.0,1010,CPF,0.97597851855042
1,0.0,1010,RF,0.6662462063018726
1,0.0,1010,LR,1.0
1,0.0,1010,LR,1.0
1,0.0,1210,CPF,0.9810380564811972
1,0.0,1210,RF,0.6704639909597461
1,0.0,1210,LR,1.0
1,0.0,1210,LR,1.0
1,0.0,1410,CPF,0.9846624487447215
1,0.0,1410,RF,0.6818021184448539
1,0.0,1410,LR,1.0
1,0.0,1410,LR,1.0
1,0.0,1610,CPF,0.9849119869472533
1,0.0,1610,RF,0.6788859314146227
1,0.0,1610,LR,1.0
1,0.0,1610,LR,1.0
1,0.0,1810,CPF,0.9863552974276077
1,0.0,1810,RF,0.6919718072975503
1,0.0,1810,LR,1.0
1,0.0,1810,LR,1.0
1,0.0,2010,CPF,0.9912352782088953
1,0.0,2010,RF,0.7026538369793107
1,0.0,2010,LR,1.0
1,0.0,2010,LR,1.0
1,0.0,2210,CPF,0.9946547469146936
1,0.0,2210,RF,0.704870768524021
1,0.0,2210,LR,1.0
1,0.0,2210,LR,1.0
1,0.0,2410,CPF,0.9949766362957976
1,0.0,2410,RF,0.7196285972784395
1,0.0,2410,LR,1.0
1,0.0,2410,LR,1.0
1,0.0,2610,CPF,0.9954538979727869
1,0.0,2610,RF,0.7268070308001123
1,0.0,2610,LR,1.0
1,0.0,2610,LR,1.0
1,0.0,2810,CPF,0.9960497522498943
1,0.0,2810,RF,0.7242213656645269
1,0.0,2810,LR,1.0
1,0.0,2810,LR,1.0
1,0.0,3010,CPF,0.9968341100613975
1,0.0,3010,RF,0.7285403500028937
1,0.0,3010,LR,1.0
1,0.0,3010,LR,1.0
1,0.0,3210,CPF,0.997362222808548
1,0.0,3210,RF,0.7364861019002773
1,0.0,3210,LR,1.0
1,0.0,3210,LR,1.0
1,0.0,3410,CPF,0.9975078966445476
1,0.0,3410,RF,0.7407026701348083
1,0.0,3410,LR,1.0
1,0.0,3410,LR,1.0
1,0.0,3610,CPF,0.9978007429199064
1,0.0,3610,RF,0.7463264509311329
1,0.0,3610,LR,1.0
1,0.0,3610,LR,1.0
1,0.0,3810,CPF,0.9979705226131557
1,0.0,3810,RF,0.7501298459372445
1,0.0,3810,LR,1.0
1,0.0,3810,LR,1.0
1,0.0,4010,CPF,0.9981365151949795
1,0.0,4010,RF,0.7466834440206194
1,0.0,4010,LR,1.0
1,0.0,4010,LR,1.0
1,0.0,4210,CPF,0.9981401456604689
1,0.0,4210,RF,0.7483614168895814
1,0.0,4210,LR,1.0
1,0.0,4210,LR,1.0
1,0.0,4410,CPF,0.9981447506093019
1,0.0,4410,RF,0.7512597309766447
1,0.0,4410,LR,1.0
1,0.0,4410,LR,1.0
1,0.0,4610,CPF,0.9983940040395715
1,0.0,4610,RF,0.7556509910888047
1,0.0,4610,LR,1.0
1,0.0,4610,LR,1.0
1,0.0,4810,CPF,0.9980862268268342
1,0.0,4810,RF,0.7549793406351561
1,0.0,4810,LR,1.0
1,0.0,4810,LR,1.0
1,0.0,5010,CPF,0.9981676270092029
1,0.0,5010,RF,0.7594040117669354
1,0.0,5010,LR,1.0
1,0.0,5010,LR,1.0
1,0.0,5210,CPF,0.9983207889519438
1,0.0,5210,RF,0.7605970961419087
1,0.0,5210,LR,1.0
1,0.0,5210,LR,1.0
1,0.0,5410,CPF,0.9982491868185338
1,0.0,5410,RF,0.7604137281292286
1,0.0,5410,LR,1.0
1,0.0,5410,LR,1.0
1,0.0,5610,CPF,0.998460879558095
1,0.0,5610,RF,0.7606255630415343
1,0.0,5610,LR,1.0
1,0.0,5610,LR,1.0
1,0.0,5810,CPF,0.998473359923915
1,0.0,5810,RF,0.7626335568822967
1,0.0,5810,LR,1.0
1,0.0,5810,LR,1.0
1,0.0,6010,CPF,0.9987013796228212
1,0.0,6010,RF,0.7614368820156148
1,0.0,6010,LR,1.0
1,0.0,6010,LR,1.0
1,0.1,10,CPF,0.1925403527348596
1,0.1,10,RF,0.14031222103525365
1,0.1,10,LR,0.4278541897490923
1,0.1,10,LR,0.4278541897490923
1,0.1,210,CPF,0.7900078928674381
1,0.1,210,RF,0.5612601470081138
1,0.1,210,LR,0.9982660442114609
1,0.1,210,LR,0.9982660442114609
1,0.1,410,CPF,0.8678809950966925
1,0.1,410,RF,0.6193416664897843
1,0.1,410,LR,0.998334648700342
1,0.1,410,LR,0.998334648700342
1,0.1,610,CPF,0.9371512954965004
1,0.1,610,RF,0.6490934882863691
1,0.1,610,LR,0.9983748077015758
1,0.1,610,LR,0.9983748077015758
1,0.1,810,CPF,0.9443681940064169
1,0.1,810,RF,0.6448948192005105
1,0.1,810,LR,0.9983698833908202
1,0.1,810,LR,0.9983698833908202
1,0.1,1010,CPF,0.9683107457842991
1,0.1,1010,RF,0.6639351962757059
1,0.1,1010,LR,0.9983993892110806
1,0.1,1010,LR,0.9983993892110806
1,0.1,1210,CPF,0.9747135865065473
1,0.1,1210,RF,0.6836096929573642
1,0.1,1210,LR,0.9984175409818464
1,0.1,1210,LR,0.9984175409818464
1,0.1,1410,CPF,0.9795850761574142
1,0.1,1410,RF,0.6855729711614074
1,0.1,1410,LR,0.9984151546846703
1,0.1,1410,LR,0.9984151546846703
1,0.1,1610,CPF,0.9824879773901761
1,0.1,1610,RF,0.6862362399340033
1,0.1,1610,LR,0.9984161651269525
1,0.1,1610,LR,0.9984161651269525
1,0.1,1810,CPF,0.9875699833976341
1,0.1,1810,RF,0.6983856763704209
1,0.1,1810,LR,0.9984237749106819
1,0.1,1810,LR,0.9984237749106819
1,0.1,2010,CPF,0.9916112240441392
1,0.1,2010,RF,0.7102352238887124
1,0.1,2010,LR,0.9984309417189442
1,0.1,2010,LR,0.9984309417189442
1,0.1,2210,CPF,0.9930725461146555
1,0.1,2210,RF,0.7124009172005825
1,0.1,2210,LR,0.9984357928208442
1,0.1,2210,LR,0.9984357928208442
1,0.1,2410,CPF,0.9934387747550004
1,0.1,2410,RF,0.7151350431945707
1,0.1,2410,LR,0.9984395449211841
1,0.1,2410,LR,0.9984395449211841
1,0.1,2610,CPF,0.9936293970673977
1,0.1,2610,RF,0.7190655248530173
1,0.1,2610,LR,0.9984444353017906
1,0.1,2610,LR,0.9984444353017906
1,0.1,2810,CPF,0.9928773049879531
1,0.1,2810,RF,0.7277482225201439
1,0.1,2810,LR,0.9984511386266084
1,0.1,2810,LR,0.9984511386266084
1,0.1,3010,CPF,0.9938595770672775
1,0.1,3010,RF,0.7242159349404995
1,0.1,3010,LR,0.9984564102257111
1,0.1,3010,LR,0.9984564102257111
1,0.1,3210,CPF,0.9946564585236276
1,0.1,3210,RF,0.7279220310979825
1,0.1,3210,LR,0.9984579011793082
1,0.1,3210,LR,0.9984579011793082
1,0.1,3410,CPF,0.9953704147775084
1,0.1,3410,RF,0.7304943084113553
1,0.1,3410,LR,0.9984544962334023
1,0.1,3410,LR,0.9984544962334023
1,0.1,3610,CPF,0.9955093250566616
