id,name,n_samples,n_features,rows_removed,cols_removed,fold,model,r2,fit_duration,predict_duration,min_sample_leaf,min_sample_alpha,min_sample_fit,max_depth,max_model_depth,n_features_node,m_features_tree,alpha
10,Automobile,159,25,46,0,2,CPF 25,0.5704911554106923,0.022191524505615234,0.00016427040100097656,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 26,0.5018282045220539,0.018420934677124023,0.000156402587890625,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 27,0.6406401414152394,0.020454883575439453,0.0001766681671142578,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 28,0.435615884735158,0.02059316635131836,0.0002396106719970703,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 29,0.5103924556985766,0.020735502243041992,0.0001461505889892578,1.0,2.0,2.0,20.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 30,0.2850222396157359,0.02747201919555664,0.0001862049102783203,1.0,2.0,2.0,50.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 31,0.5783291305728113,0.02582859992980957,0.00014781951904296875,1.0,2.0,2.0,50.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 32,0.3043520564870621,0.02547001838684082,0.0001590251922607422,1.0,2.0,2.0,50.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 33,0.3175834546931151,0.02819085121154785,0.00019049644470214844,1.0,2.0,2.0,50.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 34,0.21531382604351035,0.028562068939208984,0.0001442432403564453,1.0,2.0,2.0,50.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 35,0.47153071857886275,0.007492780685424805,0.0001277923583984375,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 36,0.5047534596313099,0.00821828842163086,0.0001614093780517578,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 37,0.6404311133384408,0.007576942443847656,0.00014543533325195312,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 38,0.6814562210336133,0.0075795650482177734,0.0001327991485595703,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 39,0.5941567275433177,0.005253314971923828,9.894371032714844e-05,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 40,0.46184300982579174,0.02182769775390625,0.0001652240753173828,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 41,0.5148110694627287,0.02019333839416504,0.00023174285888671875,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 42,0.4842103473633733,0.020197391510009766,0.00016880035400390625,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 43,0.45732944535166964,0.020960330963134766,0.00015807151794433594,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 44,0.6244007961688589,0.01975703239440918,0.00015211105346679688,1.0,2.0,2.0,50.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 45,0.4324648667421972,0.04348134994506836,0.00021338462829589844,5.0,2.0,2.0,10.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 46,0.696526068033011,0.04775404930114746,0.000232696533203125,5.0,2.0,2.0,10.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 47,0.352209021849875,0.04172110557556152,0.00025534629821777344,5.0,2.0,2.0,10.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 48,0.27858453055305976,0.03743386268615723,0.00024771690368652344,5.0,2.0,2.0,10.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 49,0.5325401329393608,0.02757549285888672,0.0001575946807861328,5.0,2.0,2.0,10.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 50,0.6259063108373953,0.006567239761352539,0.00011372566223144531,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 51,0.6298186476412413,0.007424354553222656,0.00012493133544921875,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 52,0.7569370750418789,0.006748199462890625,0.0001430511474609375,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 53,0.6421543564513463,0.0076160430908203125,0.00019478797912597656,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 54,0.6811871125638314,0.006508827209472656,0.00012755393981933594,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 55,0.5088905792972549,0.02634596824645996,0.00038123130798339844,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 56,0.5259783619993141,0.028802871704101562,0.0002770423889160156,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 57,0.6421081888106268,0.033425092697143555,0.0005300045013427734,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 58,0.5008385950626477,0.029130220413208008,0.0003159046173095703,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 59,0.35134895431363933,0.019520998001098633,0.00014519691467285156,5.0,2.0,2.0,10.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 60,0.5175705521098817,0.0400080680847168,0.00023818016052246094,5.0,2.0,2.0,20.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 61,0.3151068844816324,0.04457807540893555,0.00032258033752441406,5.0,2.0,2.0,20.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 62,0.3471587067977696,0.05095410346984863,0.00029540061950683594,5.0,2.0,2.0,20.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 63,0.34752975850530177,0.0393524169921875,0.00021386146545410156,5.0,2.0,2.0,20.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 64,0.4178045370636646,0.02957010269165039,0.0001926422119140625,5.0,2.0,2.0,20.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 65,0.6206811120108169,0.008242130279541016,0.0002646446228027344,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 66,0.6143459536873812,0.009668827056884766,0.00015044212341308594,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 67,0.4646299857258067,0.007319927215576172,0.000152587890625,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 68,0.5719540174394686,0.010837078094482422,0.0002117156982421875,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 69,0.6395433782852731,0.006237030029296875,0.0001308917999267578,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 70,0.5682690398530015,0.025857210159301758,0.00026988983154296875,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 71,0.6306832976595631,0.032149553298950195,0.00023865699768066406,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 72,0.5965614250922122,0.032834529876708984,0.00039768218994140625,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 73,0.6792015096077821,0.03304862976074219,0.00048732757568359375,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 74,0.5669231524942911,0.026201725006103516,0.0001881122589111328,5.0,2.0,2.0,20.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 75,0.47596128097658474,0.057677268981933594,0.0004458427429199219,5.0,2.0,2.0,50.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 76,0.6175622040372066,0.05504322052001953,0.00037169456481933594,5.0,2.0,2.0,50.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 77,0.421577412958029,0.0669698715209961,0.0004982948303222656,5.0,2.0,2.0,50.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 78,0.6159168921708525,0.04744577407836914,0.00036525726318359375,5.0,2.0,2.0,50.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 79,0.45955631367454197,0.04766654968261719,0.0002980232238769531,5.0,2.0,2.0,50.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 80,0.6061348776300113,0.008227825164794922,0.00020837783813476562,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 81,0.47063977501483356,0.011244535446166992,0.00015044212341308594,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 82,0.653055817521176,0.007139682769775391,0.00012993812561035156,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 83,0.5960875832573763,0.007560253143310547,0.0001633167266845703,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 84,0.5876637978057462,0.006156444549560547,0.0001304149627685547,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 85,0.5651545740790389,0.025194406509399414,0.00021958351135253906,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 86,0.4400402813584857,0.028684377670288086,0.000217437744140625,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 87,0.5109262754645445,0.03054666519165039,0.0002605915069580078,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 88,0.43169034281774565,0.022641897201538086,0.00016689300537109375,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 89,0.3415243770409345,0.02055644989013672,0.00014066696166992188,5.0,2.0,2.0,50.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 90,0.4190693365528527,0.07538127899169922,0.00043582916259765625,10.0,2.0,2.0,10.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 91,0.35216572250653655,0.0852353572845459,0.0005719661712646484,10.0,2.0,2.0,10.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 92,0.12347435294805342,0.08560633659362793,0.00041604042053222656,10.0,2.0,2.0,10.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 93,0.4111088022475736,0.06985139846801758,0.0003542900085449219,10.0,2.0,2.0,10.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 94,0.4491568806698676,0.04347634315490723,0.0002148151397705078,10.0,2.0,2.0,10.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 95,0.6034151077879804,0.009549617767333984,0.00016808509826660156,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 96,0.5490170860322754,0.007384777069091797,0.00015115737915039062,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 97,0.6429459502858357,0.007494926452636719,0.00020623207092285156,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 98,0.7276146381338793,0.0076711177825927734,0.0002651214599609375,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 99,0.41893116595115887,0.008585691452026367,0.0002014636993408203,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 100,0.3238630632415538,0.04852008819580078,0.000385284423828125,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 101,0.4959622638047727,0.040218353271484375,0.0006513595581054688,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 102,0.5071805649054315,0.041355133056640625,0.0002994537353515625,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 103,0.5342831651459773,0.036315202713012695,0.0003490447998046875,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 104,0.5575456756834078,0.019302845001220703,0.000141143798828125,10.0,2.0,2.0,10.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 105,0.5304245868265491,0.07470440864562988,0.0003654956817626953,10.0,2.0,2.0,20.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 106,0.3598104487046536,0.07639265060424805,0.0004296302795410156,10.0,2.0,2.0,20.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 107,0.6160273343856707,0.06891608238220215,0.000629425048828125,10.0,2.0,2.0,20.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 108,0.5808399283455662,0.07061243057250977,0.00036215782165527344,10.0,2.0,2.0,20.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 109,0.44405249917757894,0.026065826416015625,0.0001590251922607422,10.0,2.0,2.0,20.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 110,0.6210852499748256,0.007624387741088867,0.00015926361083984375,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 111,0.7514482190254221,0.007999420166015625,0.00015997886657714844,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 112,0.5289102935666177,0.00765538215637207,0.00016069412231445312,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 113,0.5953028766635133,0.009688854217529297,0.0001442432403564453,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 114,0.5955716376505669,0.005498647689819336,0.00015497207641601562,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 115,0.5781120845800141,0.047858238220214844,0.0003578662872314453,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 116,0.4428902791572591,0.04838848114013672,0.0006201267242431641,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 117,0.5786751454132382,0.044031381607055664,0.0003497600555419922,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 118,0.5604724878856937,0.03944849967956543,0.0003592967987060547,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 119,0.5763308158347032,0.01851058006286621,0.0002288818359375,10.0,2.0,2.0,20.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 120,0.5752977384764532,0.09138059616088867,0.0005519390106201172,10.0,2.0,2.0,50.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 121,0.5602632104818188,0.08317708969116211,0.00035500526428222656,10.0,2.0,2.0,50.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 122,0.4673125303124923,0.06965065002441406,0.0003571510314941406,10.0,2.0,2.0,50.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 123,0.43844079979470874,0.05629587173461914,0.00029778480529785156,10.0,2.0,2.0,50.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 124,0.4199345753984458,0.025396108627319336,0.0001862049102783203,10.0,2.0,2.0,50.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 125,0.5962131685697278,0.007237672805786133,0.00023317337036132812,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 126,0.42694863526873383,0.008584022521972656,0.0001728534698486328,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 127,0.6626111621966945,0.007524728775024414,0.00016260147094726562,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 128,0.6626362237429491,0.008838415145874023,0.00021076202392578125,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 129,0.4912071285648604,0.005945444107055664,0.00013017654418945312,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,2,CPF 130,0.4019413338080603,0.04803133010864258,0.0003478527069091797,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,2,CPF 131,0.6235859360488183,0.07639622688293457,0.0006074905395507812,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,2,CPF 132,0.5548444731821203,0.06107664108276367,0.0008249282836914062,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,2,CPF 133,0.6790800775811544,0.04400062561035156,0.0004413127899169922,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,2,CPF 134,0.5041235091742399,0.017800092697143555,0.00017213821411132812,10.0,2.0,2.0,50.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,3,RF,0.9126336633663367,0.09154605865478516,0.0024039745330810547,,,,,,,,
10,Automobile,159,25,46,0,3,XGB,0.9250366294693018,0.038524627685546875,0.0011861324310302734,,,,,,,,
10,Automobile,159,25,46,0,3,CPF 0,0.8061061577466615,0.03144097328186035,0.00017714500427246094,1.0,2.0,2.0,10.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 1,0.8715836504328074,0.02647542953491211,0.00015211105346679688,1.0,2.0,2.0,10.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 2,0.8552255164709288,0.02609848976135254,0.00024318695068359375,1.0,2.0,2.0,10.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 3,0.9076996912555307,0.029425382614135742,0.0001666545867919922,1.0,2.0,2.0,10.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 4,0.8036683302079025,0.028003454208374023,0.00014519691467285156,1.0,2.0,2.0,10.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 5,0.793807725869138,0.007541656494140625,0.00013303756713867188,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 6,0.7874268540118052,0.007394552230834961,0.00014591217041015625,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 7,0.8359960925530836,0.007763862609863281,0.0001590251922607422,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 8,0.7961403355465336,0.007178544998168945,0.0001633167266845703,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 9,0.74354672731525,0.006955623626708984,0.00011801719665527344,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 10,0.8271777063712211,0.02046346664428711,0.00018167495727539062,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 11,0.8598523158069352,0.01900959014892578,0.0001537799835205078,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 12,0.8688027750681916,0.01940608024597168,0.0001595020294189453,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 13,0.8269258379260876,0.021287202835083008,0.00017023086547851562,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 14,0.8045388569651584,0.022312641143798828,0.0001614093780517578,1.0,2.0,2.0,10.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 15,0.7476439518503317,0.026657819747924805,0.0001437664031982422,1.0,2.0,2.0,20.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 16,0.78222007082888,0.027924060821533203,0.00016450881958007812,1.0,2.0,2.0,20.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 17,0.7915719201093931,0.026144027709960938,0.00016379356384277344,1.0,2.0,2.0,20.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 18,0.8392495349348339,0.02649712562561035,0.00017142295837402344,1.0,2.0,2.0,20.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 19,0.8744548806568733,0.03581595420837402,0.00015807151794433594,1.0,2.0,2.0,20.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 20,0.7844588310786672,0.007944822311401367,0.00015854835510253906,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 21,0.7982145770090416,0.007726192474365234,0.00015234947204589844,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 22,0.8767860206946227,0.007515907287597656,0.00013756752014160156,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 23,0.885506443235248,0.008298873901367188,0.00015020370483398438,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 24,0.7661783046596196,0.0060329437255859375,0.00012540817260742188,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 25,0.7459430324931919,0.01981496810913086,0.000213623046875,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 26,0.860886255689324,0.020620346069335938,0.00018167495727539062,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 27,0.832428566929841,0.0204010009765625,0.00023984909057617188,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 28,0.7611548614269289,0.01996445655822754,0.000171661376953125,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 29,0.7406932459992455,0.023099422454833984,0.0001621246337890625,1.0,2.0,2.0,20.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 30,0.807197595233534,0.027107954025268555,0.0001552104949951172,1.0,2.0,2.0,50.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 31,0.8376266381308489,0.026813030242919922,0.00015020370483398438,1.0,2.0,2.0,50.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 32,0.8248711492777788,0.0264890193939209,0.00018334388732910156,1.0,2.0,2.0,50.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 33,0.7739565595715957,0.02662205696105957,0.00017404556274414062,1.0,2.0,2.0,50.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 34,0.8228757283478343,0.030269384384155273,0.00016260147094726562,1.0,2.0,2.0,50.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 35,0.77670832098705,0.007549285888671875,0.00015211105346679688,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 36,0.7432339213510275,0.007534980773925781,0.00014138221740722656,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 37,0.805457619417213,0.0075817108154296875,0.00014138221740722656,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 38,0.8400936585343175,0.007834196090698242,0.00016951560974121094,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 39,0.6984764843159699,0.005876302719116211,0.00016307830810546875,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 40,0.8475163926639511,0.02017498016357422,0.0001804828643798828,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 41,0.8300339417391789,0.02092599868774414,0.0002484321594238281,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 42,0.770148961091154,0.025226831436157227,0.0003809928894042969,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 43,0.8831887197134652,0.02199578285217285,0.00016021728515625,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 44,0.838208291346202,0.03270673751831055,0.0003898143768310547,1.0,2.0,2.0,50.0,100.0,0.7,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 45,0.7617037497735443,0.08203244209289551,0.0003788471221923828,5.0,2.0,2.0,10.0,100.0,1,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 46,0.7669397286417364,0.0636606216430664,0.000316619873046875,5.0,2.0,2.0,10.0,100.0,1,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 47,0.8065250851798351,0.06800198554992676,0.0004203319549560547,5.0,2.0,2.0,10.0,100.0,1,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 48,0.8639455505495843,0.06860637664794922,0.0003581047058105469,5.0,2.0,2.0,10.0,100.0,1,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 49,0.829365667900071,0.0636448860168457,0.00040078163146972656,5.0,2.0,2.0,10.0,100.0,1,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 50,0.7284635598410686,0.03916049003601074,0.0007410049438476562,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 51,0.8541890975157831,0.009889364242553711,0.00014638900756835938,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.001
10,Automobile,159,25,46,0,3,CPF 52,0.7935561777758418,0.00897979736328125,0.0001990795135498047,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.01
10,Automobile,159,25,46,0,3,CPF 53,0.832503418038834,0.0067138671875,0.00014829635620117188,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.1
10,Automobile,159,25,46,0,3,CPF 54,0.7329064593119161,0.009603500366210938,0.0002930164337158203,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,1.0
10,Automobile,159,25,46,0,3,CPF 55,0.8279929642370141,0.04363679885864258,0.0003590583801269531,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.0
10,Automobile,159,25,46,0,3,CPF 56,0.8134561787922382,0.025643110275268555,0.00031638145446777344,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.001
