id,name,n_samples,n_features,rows_removed,cols_removed,fold,model,r2,fit_duration,predict_duration,min_sample_leaf,min_sample_alpha,min_sample_fit,max_depth,max_model_depth,n_features_node,m_features_tree,alpha
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 33,-0.032985650540201084,9.803097486495972,0.03680109977722168,1.0,2.0,2.0,50.0,100.0,1,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 34,0.07823163050437576,1.9417157173156738,0.0027904510498046875,1.0,2.0,2.0,50.0,100.0,1,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 35,0.10137412493774467,1.3552727699279785,0.007145881652832031,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 36,0.10531544883564814,1.35504150390625,0.00711369514465332,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 37,0.1047007821306074,2.1649224758148193,0.010742425918579102,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 38,0.0941721769464835,1.8610103130340576,0.009205818176269531,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 39,0.06292171584138284,0.7910809516906738,0.00427556037902832,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 40,0.07426420669374001,4.319674015045166,0.028396129608154297,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 41,0.07299686023441543,4.858931064605713,0.05379891395568848,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 42,0.08268515711410629,5.957602262496948,0.039302825927734375,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 43,0.1111945174384178,4.1611926555633545,0.017551898956298828,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 44,0.07763400269688059,1.4573607444763184,0.0026335716247558594,1.0,2.0,2.0,50.0,100.0,0.7,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 45,0.10174025537527243,3.9059486389160156,0.006591796875,5.0,2.0,2.0,10.0,100.0,1,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 46,0.10528873196426658,3.372854232788086,0.007051706314086914,5.0,2.0,2.0,10.0,100.0,1,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 47,0.10209758042230466,3.3889241218566895,0.007416486740112305,5.0,2.0,2.0,10.0,100.0,1,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 48,0.10186121272039206,3.428534746170044,0.007216930389404297,5.0,2.0,2.0,10.0,100.0,1,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 49,0.07899745913241896,1.8114547729492188,0.0032196044921875,5.0,2.0,2.0,10.0,100.0,1,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 50,0.09456247942624119,1.0554423332214355,0.0047054290771484375,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 51,0.09241493354725361,0.9701108932495117,0.005771160125732422,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 52,0.09509236691029321,1.236325740814209,0.004605531692504883,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 53,0.09211464712788875,0.9469039440155029,0.004183292388916016,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 54,0.06662722430385948,0.4928152561187744,0.00257110595703125,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 55,0.1038050910968652,2.731907367706299,0.008360147476196289,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 56,0.10353571336238687,2.5810153484344482,0.006118059158325195,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 57,0.10398499109271209,2.0247843265533447,0.006983041763305664,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 58,0.10598859522259352,1.978116750717163,0.0059032440185546875,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 59,0.07623016561208507,1.016312837600708,0.002801179885864258,5.0,2.0,2.0,10.0,100.0,0.7,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 60,0.05136350786766808,5.941171646118164,0.026207685470581055,5.0,2.0,2.0,20.0,100.0,1,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 61,0.05798254205408937,7.304503679275513,0.03304123878479004,5.0,2.0,2.0,20.0,100.0,1,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 62,0.051800179353155396,5.694716930389404,0.02052783966064453,5.0,2.0,2.0,20.0,100.0,1,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 63,0.07125676649427515,5.325711011886597,0.02390003204345703,5.0,2.0,2.0,20.0,100.0,1,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 64,0.07423182177231913,2.2071194648742676,0.0028219223022460938,5.0,2.0,2.0,20.0,100.0,1,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 65,0.10366183487700231,1.2156851291656494,0.0060193538665771484,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 66,0.09788216591621035,1.559088945388794,0.009011268615722656,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 67,0.09460498105167836,1.104799747467041,0.006807565689086914,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 68,0.09555199364780953,1.0561070442199707,0.004849672317504883,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 69,0.06265116856557418,0.8031973838806152,0.0025589466094970703,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 70,0.10609693223105565,3.363557815551758,0.011578798294067383,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 71,0.10561339146932935,3.7069473266601562,0.011020183563232422,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 72,0.09765858641375713,3.870055913925171,0.01543569564819336,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 73,0.10984666789988062,2.613053560256958,0.007489442825317383,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 74,0.07538383773853774,0.944972038269043,0.0027015209197998047,5.0,2.0,2.0,20.0,100.0,0.7,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 75,0.010718518108769559,5.616069316864014,0.024849653244018555,5.0,2.0,2.0,50.0,100.0,1,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 76,0.029265494730615127,5.597364664077759,0.024279356002807617,5.0,2.0,2.0,50.0,100.0,1,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 77,0.0288378420537706,5.523937940597534,0.024283647537231445,5.0,2.0,2.0,50.0,100.0,1,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 78,0.03865935657891639,5.5255115032196045,0.02198958396911621,5.0,2.0,2.0,50.0,100.0,1,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 79,0.07840063640606532,2.116530179977417,0.0030736923217773438,5.0,2.0,2.0,50.0,100.0,1,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 80,0.09919320453464964,1.4346675872802734,0.009490251541137695,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 81,0.10197998845922296,1.5973870754241943,0.006195545196533203,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 82,0.1012290372765523,1.3746423721313477,0.00596928596496582,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 83,0.09386267954630567,1.08408522605896,0.005596160888671875,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 84,0.056171316713942265,0.5669944286346436,0.002483367919921875,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 85,0.09871914511807933,4.375471115112305,0.02051520347595215,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 86,0.09756651776604541,4.279286861419678,0.012167692184448242,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 87,0.09764218150895354,3.655198574066162,0.018158435821533203,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 88,0.10670343461505316,3.051992654800415,0.007409811019897461,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 89,0.07458851660577737,1.036609172821045,0.002822399139404297,5.0,2.0,2.0,50.0,100.0,0.7,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 90,0.10111838714433519,4.406388759613037,0.010849952697753906,10.0,2.0,2.0,10.0,100.0,1,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 91,0.09745618178802062,4.564409017562866,0.01189422607421875,10.0,2.0,2.0,10.0,100.0,1,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 92,0.10093106764174198,4.689513444900513,0.009772300720214844,10.0,2.0,2.0,10.0,100.0,1,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 93,0.10248559297066362,4.154398202896118,0.006775617599487305,10.0,2.0,2.0,10.0,100.0,1,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 94,0.077426069714022,1.7355048656463623,0.003442525863647461,10.0,2.0,2.0,10.0,100.0,1,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 95,0.09671285860486611,0.9185616970062256,0.004483699798583984,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 96,0.0930713110799185,1.147315502166748,0.005116701126098633,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 97,0.0900146464057664,0.9939019680023193,0.0043485164642333984,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 98,0.0866162547735837,0.8197953701019287,0.00360870361328125,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 99,0.06810515504720294,0.555147647857666,0.00311279296875,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 100,0.1038819134436314,2.0160553455352783,0.006941080093383789,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 101,0.1018335202205034,2.884681224822998,0.009349346160888672,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 102,0.10451535761938235,2.6129257678985596,0.005976676940917969,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 103,0.10396538751809592,1.8297781944274902,0.005126237869262695,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 104,0.07600333255803837,1.1582834720611572,0.0029904842376708984,10.0,2.0,2.0,10.0,100.0,0.7,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 105,0.06728169109448112,5.1390204429626465,0.01674652099609375,10.0,2.0,2.0,20.0,100.0,1,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 106,0.06785356189690017,5.335071325302124,0.016303539276123047,10.0,2.0,2.0,20.0,100.0,1,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 107,0.06949401297976476,5.166078090667725,0.01708984375,10.0,2.0,2.0,20.0,100.0,1,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 108,0.0683733626183346,6.657603025436401,0.018224239349365234,10.0,2.0,2.0,20.0,100.0,1,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 109,0.07733850890694949,1.77431321144104,0.002710103988647461,10.0,2.0,2.0,20.0,100.0,1,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 110,0.0972828801485649,1.5909972190856934,0.007926702499389648,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 111,0.09450585147690116,1.4532129764556885,0.004970073699951172,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 112,0.0972663086828599,1.1186549663543701,0.004850625991821289,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 113,0.09101842806097371,1.075645923614502,0.004225492477416992,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 114,0.07130372929562723,0.5960977077484131,0.002634286880493164,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 115,0.10416008938321575,2.9860427379608154,0.014635324478149414,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 116,0.09782973211180923,3.7825827598571777,0.01131129264831543,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 117,0.10202009422741387,2.9499495029449463,0.011142492294311523,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 118,0.10641110927485131,2.6030941009521484,0.010904073715209961,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 119,0.0743459943763427,1.4582188129425049,0.004778385162353516,10.0,2.0,2.0,20.0,100.0,0.7,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 120,0.04771337132589559,6.297608137130737,0.021646738052368164,10.0,2.0,2.0,50.0,100.0,1,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 121,0.044450949279773555,5.269267797470093,0.018738746643066406,10.0,2.0,2.0,50.0,100.0,1,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 122,0.04829970829902874,6.801172733306885,0.018640995025634766,10.0,2.0,2.0,50.0,100.0,1,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 123,0.05509823003022363,5.190350770950317,0.0173494815826416,10.0,2.0,2.0,50.0,100.0,1,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 124,0.0780539344823834,1.9532923698425293,0.0034072399139404297,10.0,2.0,2.0,50.0,100.0,1,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 125,0.09745902416617236,1.3875930309295654,0.00632929801940918,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 126,0.09738148963546378,1.2219114303588867,0.006079673767089844,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 127,0.10007454821096062,1.1433262825012207,0.0052032470703125,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 128,0.09333369613468667,1.0563619136810303,0.004140615463256836,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 129,0.062152625675714335,0.4197812080383301,0.002412557601928711,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 130,0.09959371799625305,2.708740472793579,0.009691476821899414,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 131,0.10545159111961977,2.865129232406616,0.010351419448852539,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 132,0.1077584986159762,2.827615737915039,0.011953115463256836,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 133,0.1093536873439146,2.657176971435547,0.01218867301940918,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,1,CPF 134,0.07640268349473545,1.1954998970031738,0.0031518936157226562,10.0,2.0,2.0,50.0,100.0,0.7,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,2,RF,-0.040632603899161124,10.351735591888428,0.1832568645477295,,,,,,,,
492,Metro Interstate Traffic Volume,48204,7,0,0,2,XGB,0.10962147403085709,0.1897287368774414,0.005245208740234375,,,,,,,,
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 0,0.10144314667151144,4.394583463668823,0.009459495544433594,1.0,2.0,2.0,10.0,100.0,1,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 1,0.09765499614052031,4.5859925746917725,0.007426261901855469,1.0,2.0,2.0,10.0,100.0,1,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 2,0.09614110719083091,3.7322912216186523,0.007293224334716797,1.0,2.0,2.0,10.0,100.0,1,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 3,0.09737836965378954,3.639253854751587,0.008875131607055664,1.0,2.0,2.0,10.0,100.0,1,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 4,0.0729551324418034,1.8100829124450684,0.0031578540802001953,1.0,2.0,2.0,10.0,100.0,1,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 5,0.09211025525462813,1.1028785705566406,0.005674600601196289,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.0
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 6,0.08851293350594647,1.069965124130249,0.004736185073852539,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.001
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 7,0.0891634739020013,1.0655112266540527,0.004626750946044922,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.01
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 8,0.09066134739532716,0.9219207763671875,0.004787921905517578,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.1
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 9,0.0686229247010054,0.525338888168335,0.0024657249450683594,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,1.0
492,Metro Interstate Traffic Volume,48204,7,0,0,2,CPF 10,0.10130183701850126,1.9959392547607422,0.007315397262573242,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.0
